drummer,session,id,style,bpm,beat_type,time_signature,midi_filename,audio_filename,duration,split,onset_env_mean,onset_env_std,mfcc_mean,mfcc_std,spectral_flux_mean,spectral_flux_std,spectral_contrast_mean,spectral_contrast_std,tonnetz_mean,tonnetz_std,rms_mean,rms_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_flatness_mean,spectral_flatness_std,tempogram_mean,tempogram_std,afrobeat,afrocuban,ando,baiao,bembe,blues,bomba,bossa,brazilian,breakbeat,calypso,chacarera,chacha,country,dance,disco,dominican,fast,folk,frevo,funk,fusion,gospel,groove1,groove10,groove2,groove3,groove4,groove5,groove6,groove7,groove8,groove9,halftime,hiphop,ijexa,indie,jazz,joropo,klezmer,latin,linear,maracatu,march,mediumfast,merengue,middleeastern,motown,neworleans,pop,prog,punk,purdieshuffle,reggae,reggaeton,rhumba,rock,rockabilly,samba,sambareggae,sangueo,secondline,shuffle,slow,soft,songo,soul,swing,venezuelan
drummer1,drummer1/session1,drummer1/session1/189,reggae,78,0,4-4,drummer1/session1/189_reggae_78_fill_4-4.mid,drummer1/session1/189_reggae_78_fill_4-4.wav,2.782048,test,0.6183256,2.140283,-15.45372,96.79597,0.13745864,0.26169583,10.57304729096276,6.137071458853503,-0.013477867549391,0.0993586664001794,0.037280433,0.04585121,4129.766361249142,4588.71573645562,3238.2056038495944,1861.331846635048,0.09840323,0.14283152,0.1126740591754563,0.1666165220617426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drummer1,drummer1/session1,drummer1/session1/19,jazz/funk,116,0,4-4,drummer1/session1/19_jazz-funk_116_fill_4-4.mid,drummer1/session1/19_jazz-funk_116_fill_4-4.wav,1.774783,train,0.69685924,1.8872542,-11.106441,88.06887,0.22580808,0.25042915,10.398143050703355,6.462832567939902,-0.0235614805180989,0.0867324442126974,0.038953256,0.029354036,2567.439404929381,2570.859217431079,3248.147097464013,1187.5780034878978,0.03353973,0.08699001,0.0988190092722326,0.0867115725287834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drummer1,drummer1/session1,drummer1/session1/190,reggae,78,0,4-4,drummer1/session1/190_reggae_78_fill_4-4.mid,drummer1/session1/190_reggae_78_fill_4-4.wav,2.76442,train,0.6610363,1.9936435,-16.942247,86.01949,0.19872087,0.3503616,10.001385976622512,5.843876529451312,-0.0075566959530004,0.0735038701985758,0.03086583,0.043134622,5150.279648105993,3836.441814595433,4191.493372106639,1468.8736476857723,0.09630552,0.13468778,0.1042427598651193,0.1133647961820895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drummer1,drummer1/session1,drummer1/session1/191,reggae,78,0,4-4,drummer1/session1/191_reggae_78_fill_4-4.mid,drummer1/session1/191_reggae_78_fill_4-4.wav,2.594549,train,0.6927167,1.907565,-11.728459,86.208824,0.12986805,0.2732182,10.49669752817036,5.617275063548471,-0.0606550328590125,0.1230518193710889,0.026649542,0.03043405,2648.2815458855653,1523.1111416625945,3629.413393369901,1026.9694418785327,0.019695539,0.08818091,0.1161467516581235,0.1131135950168553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drummer1,drummer1/session1,drummer1/session1/192,reggae,78,0,4-4,drummer1/session1/192_reggae_78_fill_4-4.mid,drummer1/session1/192_reggae_78_fill_4-4.wav,2.328523,train,0.57850724,1.6903976,-12.277211,91.980125,0.15647753,0.3273473,10.88605592764902,6.185242428337859,-0.0121703861996881,0.0927482862520975,0.03147449,0.037835922,2052.0521438170754,2560.9927862571494,2653.598451153128,1402.3019730873236,0.027288217,0.078822196,0.084448021874419,0.0799197408918911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drummer1,drummer1/session1,drummer1/session1/193,reggae,78,0,4-4,drummer1/session1/193_reggae_78_fill_4-4.mid,drummer1/session1/193_reggae_78_fill_4-4.wav,2.336536,train,0.5715172,1.4363593,-13.2282,95.68922,0.16440573,0.31929553,9.499782028759643,6.287388101361863,-0.0244566958958389,0.0843690968026833,0.026238166,0.035695445,1237.7796229351293,952.007173002206,2530.480906903675,1101.8382818120851,0.08395962,0.27536428,0.11150049300185,0.1018938290991085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drummer1,drummer1/session1,drummer1/session1/194,reggae,78,0,4-4,drummer1/session1/194_reggae_78_fill_4-4.mid,drummer1/session1/194_reggae_78_fill_4-4.wav,2.730766,test,0.7042715,1.8640518,-12.259082,89.73199,0.23385185,0.32326517,9.639084058471916,6.642961669213789,-0.023692053787655,0.0767257925355937,0.03131674,0.037417904,2373.9331712687517,3144.533336393129,2734.7025299860734,1740.0541971563512,0.12964372,0.28865007,0.136515340993989,0.132197751491585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drummer1,drummer1/session1,drummer1/session1/195,reggae,78,0,4-4,drummer1/session1/195_reggae_78_fill_4-4.mid,drummer1/session1/195_reggae_78_fill_4-4.wav,3.088138,train,0.66064686,1.9896482,-18.248772,87.31726,0.20307906,0.3723115,9.560593929562268,5.771404046076779,0.0026859220320666,0.0545364909328298,0.025600495,0.040488858,5970.848886419639,4215.202203984847,4503.630631644953,1721.4669038291595,0.14295137,0.17100847,0.08757082493743,0.0934393388157486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drummer1,drummer1/session1,drummer1/session1/196,reggae,78,0,4-4,drummer1/session1/196_reggae_78_fill_4-4.mid,drummer1/session1/196_reggae_78_fill_4-4.wav,2.766023,validation,0.6359127,1.9813373,-19.491083,90.51029,0.18119924,0.35144454,9.602061601312574,5.862620619696524,0.0013143982060964,0.0495752999608835,0.022210525,0.03635648,5698.084689351445,4355.513037174375,4299.820592125986,1833.865854963577,0.14167973,0.18001758,0.1149253909258388,0.1267992063926769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drummer1,drummer1/session1,drummer1/session1/197,reggae,78,0,4-4,drummer1/session1/197_reggae_78_fill_4-4.mid,drummer1/session1/197_reggae_78_fill_4-4.wav,2.780446,train,0.6264765,2.0238223,-18.1975,89.90418,0.17411081,0.3117587,8.878628066360521,6.607734862422595,-0.0099647278531308,0.0722671072074912,0.027872099,0.039375167,3343.673075955726,3800.074554261148,2932.960003964064,1691.69519806809,0.18068194,0.32815212,0.0903487328493658,0.1195148510912196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drummer1,drummer1/session1,drummer1/session1/198,reggae,78,0,4-4,drummer1/session1/198_reggae_78_fill_4-4.mid,drummer1/session1/198_reggae_78_fill_4-4.wav,2.767625,train,0.6260241,1.8218986,-14.9755335,92.50472,0.20493285,0.34452763,10.007719566659445,5.9937641813936615,-0.0301529189777457,0.1238186859822848,0.038321983,0.04819087,3403.4061887100443,3849.315767568625,3346.000263294954,1776.7937200777967,0.075283706,0.17311923,0.1094105732152517,0.1057671407155024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drummer1,drummer1/session1,drummer1/session1/199,reggae,78,0,4-4,drummer1/session1/199_reggae_78_fill_4-4.mid,drummer1/session1/199_reggae_78_fill_4-4.wav,2.365382,train,0.5046133,1.3969673,-17.614912,88.437,0.21387815,0.3939289,9.611893694695665,6.085823727395587,0.0082096691712573,0.0908691785057495,0.03220078,0.04859466,3727.105148359459,2953.854408175592,3656.348490543043,1701.7286722939182,0.078846976,0.17936668,0.0984476095694988,0.0870003181811282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drummer1,drummer1/session1,drummer1/session1/2,funk,80,1,4-4,drummer1/session1/2_funk_80_beat_4-4.mid,drummer1/session1/2_funk_80_beat_4-4.wav,86.914062,validation,0.78031874,1.7710818,-19.136192,93.92728,0.08215193,0.14266632,9.296564769918216,5.770098955627022,0.0022957684087574,0.0441542497666501,0.010399789,0.016033756,6037.040127380487,3476.5429216382627,4995.007836503955,1507.7641713444748,0.1477726,0.20023885,0.2050672188564402,0.1735937867461983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drummer1,drummer1/session1,drummer1/session1/20,jazz/funk,116,0,4-4,drummer1/session1/20_jazz-funk_116_fill_4-4.mid,drummer1/session1/20_jazz-funk_116_fill_4-4.wav,1.784481,train,0.7373657,1.887833,-11.844459,97.41941,0.24319175,0.23892063,10.644342530535813,7.14398872782395,-0.0318755865680938,0.0803751661246231,0.035202652,0.023349037,1798.6124027335316,2660.557199041506,2266.8689501682315,1279.440221621299,0.032485463,0.09299011,0.1331964551341438,0.1170660479403545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drummer1,drummer1/session1,drummer1/session1/200,reggae,78,0,4-4,drummer1/session1/200_reggae_78_fill_4-4.mid,drummer1/session1/200_reggae_78_fill_4-4.wav,2.76442,train,0.6127526,1.7301403,-17.702005,82.88444,0.27124277,0.47831663,8.06050193979573,6.652582023242531,-0.0044227003745387,0.0649554439778015,0.037480086,0.055387318,3072.1145886806303,2347.5672209348395,3202.8464038799298,1951.28629553161,0.23269314,0.38500655,0.1041828030877138,0.0891990361980319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drummer1,drummer1/session1,drummer1/session1/201,reggae/slow,64,1,4-4,drummer1/session1/201_reggae-slow_64_beat_4-4.mid,drummer1/session1/201_reggae-slow_64_beat_4-4.wav,112.148438,train,0.7065837,2.03777,-19.22002,91.59104,0.1594959,0.32294372,9.396833357916323,5.626420552041674,0.0016528521009245,0.0390954722795709,0.019431451,0.03473439,6624.459609779752,4328.828304522769,4888.390145535478,1564.53115145009,0.17401552,0.20608036,0.1358723596463122,0.135727123644095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
drummer1,drummer1/session1,drummer1/session1/202,rock/halftime,140,1,4-4,drummer1/session1/202_rock-halftime_140_beat_4-4.mid,drummer1/session1/202_rock-halftime_140_beat_4-4.wav,216.645319,train,0.64302886,1.6589804,-16.321869,80.22306,0.20743124,0.36338264,9.908160007683144,6.124392844980296,0.0030576287452748,0.0546862644544942,0.027098937,0.041344486,5670.575168522152,3541.5393129868903,4686.28507094208,1490.2211570175723,0.11586798,0.15865453,0.1557397218885991,0.1481138830097256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drummer1,drummer1/session1,drummer1/session1/203,rock/halftime,140,0,4-4,drummer1/session1/203_rock-halftime_140_fill_4-4.mid,drummer1/session1/203_rock-halftime_140_fill_4-4.wav,3.273211,validation,0.75079757,1.9581374,-7.5334477,82.06852,0.35426265,0.44057935,10.603466764793051,6.429842492394799,-0.0072846489706352,0.0765618910173705,0.06880069,0.061981,2014.7378764674556,2210.8847941541567,2934.4466555679464,1475.74970668424,0.01834331,0.073773935,0.1323276457863819,0.1305782934331886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drummer1,drummer1/session1,drummer1/session1/204,rock/halftime,140,0,4-4,drummer1/session1/204_rock-halftime_140_fill_4-4.mid,drummer1/session1/204_rock-halftime_140_fill_4-4.wav,3.067854,train,0.5732314,1.8788667,-13.36769,91.28561,0.26684335,0.38336003,8.772205854706689,7.018667837038889,-0.0056786022108937,0.0957109533597599,0.059051476,0.06334724,1337.1260552480496,1786.2859732495745,2087.613708055161,1742.255269529596,0.2524066,0.42736033,0.0962532709152294,0.1165276371564446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drummer1,drummer1/session1,drummer1/session1/205,rock/halftime,140,0,4-4,drummer1/session1/205_rock-halftime_140_fill_4-4.mid,drummer1/session1/205_rock-halftime_140_fill_4-4.wav,3.08214,validation,0.70765567,1.971931,-12.318951,79.19612,0.32183173,0.49881005,10.447007437706384,6.706251910505468,-0.0050750342159575,0.0857265806997424,0.060887318,0.06551932,4404.50080912773,3566.91957066859,3913.482926214891,1725.0092319743887,0.090803824,0.13603751,0.0941884335352348,0.0961258654493433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drummer1,drummer1/session1,drummer1/session1/206,rock/halftime,140,0,4-4,drummer1/session1/206_rock-halftime_140_fill_4-4.mid,drummer1/session1/206_rock-halftime_140_fill_4-4.wav,3.087497,train,0.6639417,1.8246396,-13.565745,83.42418,0.25814268,0.41658998,8.928127852402538,6.79763756126463,-0.006075937828265,0.0621529352541204,0.03818337,0.046603855,3089.354187528021,2612.798827682234,3526.02136896469,1909.9812245566045,0.15320663,0.3139809,0.1332246070207421,0.1527171399271324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drummer1,drummer1/session1,drummer1/session1/207,rock/halftime,140,0,4-4,drummer1/session1/207_rock-halftime_140_fill_4-4.mid,drummer1/session1/207_rock-halftime_140_fill_4-4.wav,2.623212,test,0.6591261,1.4964238,-8.572827,86.79541,0.37258956,0.42833436,10.76915812949948,6.786386432700781,-0.0162040538911379,0.1257766625083174,0.053940248,0.04897941,1398.5281619782725,1273.520704457092,2512.0386058035665,1160.5409053820583,0.002888736,0.0070651574,0.1933928074323393,0.201149692750977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drummer1,drummer1/session1,drummer1/session1/208,rock/halftime,140,0,4-4,drummer1/session1/208_rock-halftime_140_fill_4-4.mid,drummer1/session1/208_rock-halftime_140_fill_4-4.wav,0.951785,train,0.572398,1.6091357,-10.252145,86.716866,0.3970763,0.58668846,10.470538937263017,6.663313176738514,0.0117249154380782,0.1326965303347266,0.058491018,0.06600488,1908.0444209353127,1781.3000295053394,2835.578535679481,1181.4289325707591,0.010473083,0.03275428,0.108706823315568,0.1233934131211813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drummer1,drummer1/session1,drummer1/session1/209,rock/halftime,140,0,4-4,drummer1/session1/209_rock-halftime_140_fill_4-4.mid,drummer1/session1/209_rock-halftime_140_fill_4-4.wav,1.365177,train,0.6260851,1.5963742,-9.235134,83.5785,0.4269761,0.4876501,10.466190005040458,6.8903330843312585,-0.0089341460568755,0.0615068240195337,0.06050342,0.058364708,1750.245154135668,1639.928170000361,2653.4308717727567,1119.157249366909,0.0075823134,0.0137089975,0.0968476476174074,0.1010405893277416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drummer1,drummer1/session1,drummer1/session1/21,jazz/funk,116,0,4-4,drummer1/session1/21_jazz-funk_116_fill_4-4.mid,drummer1/session1/21_jazz-funk_116_fill_4-4.wav,1.880387,train,0.81589264,1.4682508,-15.050947,78.72299,0.15273328,0.22721572,10.086055132836885,6.456524362630717,0.0019760409717006,0.0437294821212768,0.017334256,0.021033103,5990.343575900534,2794.3200145197,4722.223753330096,1367.4303998533323,0.07951525,0.09729988,0.2401945745312355,0.1785032115613546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drummer1,drummer1/session1,drummer1/session1/210,rock/halftime,140,0,4-4,drummer1/session1/210_rock-halftime_140_fill_4-4.mid,drummer1/session1/210_rock-halftime_140_fill_4-4.wav,1.37857,train,0.6492071,1.7576787,-6.087021,80.33861,0.60301316,0.57871395,10.763841170911116,7.429730560761235,-0.0243246250694962,0.1055365152083084,0.09004875,0.06385845,1558.5706242468657,1703.3950582221055,2344.4176300254508,1472.3274121002305,0.004682975,0.011815558,0.0865758829124775,0.1198210943348064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drummer1,drummer1/session1,drummer1/session1/211,rock/halftime,140,0,4-4,drummer1/session1/211_rock-halftime_140_fill_4-4.mid,drummer1/session1/211_rock-halftime_140_fill_4-4.wav,1.37857,train,0.6686195,1.6259079,-7.49628,71.55619,0.55253094,0.6109606,10.376933048127803,7.291872038657023,-0.0013778448167698,0.0823709019060472,0.076546006,0.06662574,2485.2515406682646,1748.1990975813014,3035.866834655226,1241.9244910860534,0.015227123,0.018276803,0.1019237536501745,0.1055688556113427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drummer1,drummer1/session1,drummer1/session1/212,rock/halftime,140,0,4-4,drummer1/session1/212_rock-halftime_140_fill_4-4.mid,drummer1/session1/212_rock-halftime_140_fill_4-4.wav,1.395534,test,0.62810534,1.4209192,-11.645291,67.26323,0.47984675,0.73289996,10.353850357958816,7.10795714449168,-0.0051702671524112,0.0476021492231992,0.06521221,0.07748531,3263.0805355253524,1905.318771337822,3559.4061364043628,1148.536688784846,0.027093645,0.053171486,0.0869505546984893,0.07812361498885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drummer1,drummer1/session1,drummer1/session1/213,rock/halftime,140,0,4-4,drummer1/session1/213_rock-halftime_140_fill_4-4.mid,drummer1/session1/213_rock-halftime_140_fill_4-4.wav,1.392856,train,0.7383698,1.7055606,-12.050396,63.56045,0.41178074,0.52633566,9.879787838491014,6.671404209053359,-0.0016509702994934,0.0413241762061662,0.051398538,0.061651688,5850.751194450467,2969.046799673677,4472.7069601335415,1032.5702801346044,0.090669796,0.11019289,0.1134955556179515,0.1084065143411528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drummer1,drummer1/session1,drummer1/session1/214,rock/halftime,140,0,4-4,drummer1/session1/214_rock-halftime_140_fill_4-4.mid,drummer1/session1/214_rock-halftime_140_fill_4-4.wav,1.375891,train,0.68055785,1.471898,-9.918172,68.19658,0.384187,0.4650547,10.20144645848057,6.505595969973535,0.0002593177553889,0.0585638307151312,0.06124188,0.059533566,4788.469698166512,3304.5995721810687,4160.769936607154,1603.2594550729343,0.07119501,0.11995629,0.1401818581245869,0.1325939873323591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drummer1,drummer1/session1,drummer1/session1/215,rock/halftime,140,0,4-4,drummer1/session1/215_rock-halftime_140_fill_4-4.mid,drummer1/session1/215_rock-halftime_140_fill_4-4.wav,1.607141,train,0.80842507,1.9654267,-7.262248,73.56624,0.3837795,0.46766877,10.923415539096098,6.860693827449477,-0.0026175961811384,0.0639889933156856,0.08910963,0.06459639,3228.3329062737766,3254.7852287398223,3410.3522913294432,1676.934931163913,0.03345114,0.06997152,0.1528509960986364,0.1502683342457654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drummer1,drummer1/session1,drummer1/session1/216,rock/halftime,140,0,4-4,drummer1/session1/216_rock-halftime_140_fill_4-4.mid,drummer1/session1/216_rock-halftime_140_fill_4-4.wav,1.623213,validation,0.7281248,1.7830011,-7.5237107,74.554146,0.4133421,0.49361593,10.97104349552438,7.296860710381938,0.0010772157969986,0.0664198779736127,0.08531983,0.066702954,2939.9770314696857,3038.6441381115515,3067.988172796048,1397.9617842919208,0.03755178,0.06886656,0.104931183287004,0.0965561160032156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drummer1,drummer1/session1,drummer1/session1/217,rock/halftime,140,0,4-4,drummer1/session1/217_rock-halftime_140_fill_4-4.mid,drummer1/session1/217_rock-halftime_140_fill_4-4.wav,1.608034,train,0.675125,1.7950715,-14.983604,85.84117,0.12977247,0.2314088,10.171422689158922,6.17950408826283,-0.0278980775638081,0.1083107673702578,0.0284555,0.044683114,3529.207042405807,2090.93272226404,4184.90359745284,1023.1927763918204,0.03194563,0.066049576,0.1402060503252178,0.1552729864585113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drummer1,drummer1/session1,drummer1/session1/218,rock/halftime,140,0,4-4,drummer1/session1/218_rock-halftime_140_fill_4-4.mid,drummer1/session1/218_rock-halftime_140_fill_4-4.wav,1.586606,validation,0.6659621,1.4125022,-13.10362,84.2069,0.23765184,0.42418325,7.999074418802913,6.9801393554484,-0.0288181696970502,0.0636972770664103,0.04079033,0.054430287,2111.362372314852,1603.0360861756676,2961.7283378415323,1786.0158102550624,0.23428997,0.41831458,0.174900916629395,0.1787249202531684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drummer1,drummer1/session1,drummer1/session1/219,rock/halftime,140,0,4-4,drummer1/session1/219_rock-halftime_140_fill_4-4.mid,drummer1/session1/219_rock-halftime_140_fill_4-4.wav,3.072318,train,0.72301817,1.7378178,-6.9720373,76.706696,0.49448738,0.5261213,10.55276130522691,6.840911779883257,-0.0239996336456197,0.0865858969728707,0.073376834,0.0589142,1987.3575938095703,1669.660299809842,2852.3764227441247,1350.3129110787004,0.010209465,0.026645191,0.1785467060348918,0.1633572091351297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
