Unnamed: 0,drummer,session,id,style,simplified_style,bpm,beat_type,time_signature,midi_filename,audio_filename,duration,split,onset_env_mean,onset_env_std,mfcc_mean,mfcc_std,spectral_flux_mean,spectral_flux_std,spectral_contrast_mean,spectral_contrast_std,tonnetz_mean,tonnetz_std,rms_mean,rms_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_flatness_mean,spectral_flatness_std,tempogram_mean,tempogram_std,fitting_tags
502,drummer10,drummer10/session1,drummer10/session1/8,jazz/swing,jazz,215,1,4-4,drummer10/session1/8_jazz-swing_215_beat_4-4.mid,drummer10/session1/8_jazz-swing_215_beat_4-4.wav,19.278504,train,0.6960518,1.0568373,-12.650186999999999,66.00596999999999,0.38074377,0.61220586,9.953001126763358,6.426106384841665,0.0038359578278589,0.0648865163571252,0.038224094,0.043754634,7626.682147418897,2713.624395939025,5238.338140727868,983.439720965478,0.17726609,0.1433559,0.2894950154752186,0.1593337258090673,['jazz']
503,drummer10,drummer10/session1,drummer10/session1/9,jazz/swing,jazz,110,1,4-4,drummer10/session1/9_jazz-swing_110_beat_4-4.mid,drummer10/session1/9_jazz-swing_110_beat_4-4.wav,167.017185,train,0.7570591,1.5483268,-16.778416,77.15365600000001,0.23387095,0.48753159999999995,10.428343015936258,7.376612291599515,0.0001726037594593,0.033175978064987996,0.023245586000000002,0.035482213,6105.853829646052,3460.1189184414893,4435.596496448299,1078.355840034252,0.111036494,0.14322516,0.2090343799181174,0.1471380240563559,['jazz']
504,drummer3,drummer3/session1,drummer3/session1/1,rock,rock,105,1,4-4,drummer3/session1/1_rock_105_beat_4-4.mid,drummer3/session1/1_rock_105_beat_4-4.wav,73.16434100000001,train,0.8048743,2.0306387,-18.050678,87.85445,0.10782438,0.16727757,10.054507665385255,6.330479505274728,2.1048480388209025e-05,0.0369322254031217,0.01325973,0.01810147,5993.243117821639,3143.650472734054,4822.047842099174,1235.1029346406729,0.11112813,0.13433282,0.1788314051306356,0.1651246018415572,"['rock', 'rock']"
505,drummer3,drummer3/session1,drummer3/session1/10,rock,rock,105,1,4-4,drummer3/session1/10_rock_105_beat_4-4.mid,drummer3/session1/10_rock_105_beat_4-4.wav,13.746439,train,0.7666892,1.5331823,-13.90274,79.18855,0.12484366400000001,0.17765382,9.660373844122473,6.3018477540959505,0.0002336249723174,0.0369173438865312,0.014488171999999999,0.017919555,4141.749825655981,974.3757060064861,4269.9339522098535,455.7937050883545,0.033853337000000004,0.032321174,0.2023646468932052,0.1384237783063385,['rock']
506,drummer3,drummer3/session1,drummer3/session1/11,rock,rock,120,1,4-4,drummer3/session1/11_rock_120_beat_4-4.mid,drummer3/session1/11_rock_120_beat_4-4.wav,23.983333,test,0.69386774,1.3485888000000001,-18.962406,85.73246999999999,0.07001845,0.10613902,11.012324990381034,7.805693134843695,-0.0003312240989489,0.04121936312834,0.00868308,0.011475023999999999,4355.900528565941,1523.9692462190628,4007.341121912621,778.2375292245687,0.036119647000000005,0.048540466,0.2223408354289063,0.1457812394334474,['rock']
507,drummer3,drummer3/session1,drummer3/session1/12,rock,rock,120,1,4-4,drummer3/session1/12_rock_120_beat_4-4.mid,drummer3/session1/12_rock_120_beat_4-4.wav,32.076042,train,0.69558007,1.3771601999999998,-17.62366,82.143456,0.09728802,0.14632517,11.010351950563924,7.67577543747795,-0.0006397187500655,0.0389245791395539,0.012802653,0.016777031,4311.588942293484,1578.0989598563517,3997.3206777104383,788.706903369208,0.03566324,0.049983099999999996,0.2236451213343762,0.1580369347535667,"['rock', 'rock']"
508,drummer3,drummer3/session1,drummer3/session1/13,rock,rock,120,1,4-4,drummer3/session1/13_rock_120_beat_4-4.mid,drummer3/session1/13_rock_120_beat_4-4.wav,33.848958,train,0.8474325999999999,2.1540577,-17.539722,86.591675,0.11181487,0.17315671,9.766146706632568,5.8285472313008615,0.0022613289381044,0.0401518011648307,0.013471867,0.018244376,6977.288113800904,2931.7555749981902,5346.050713042299,1076.1309702270323,0.13912596,0.1418858,0.2128077839178157,0.20438967803320102,['rock']
509,drummer3,drummer3/session1,drummer3/session1/14,rock,rock,120,1,4-4,drummer3/session1/14_rock_120_beat_4-4.mid,drummer3/session1/14_rock_120_beat_4-4.wav,24.0125,test,0.48314697,1.6877254000000002,-31.45925,106.75612,0.03939056,0.09067792,8.871973904982035,6.313952290116843,0.0005521791373856,0.0440384644038852,0.0047263675,0.010653075,7421.433495754608,2942.59477402825,4821.190558447532,1573.9796695101845,0.25384313,0.23794203,0.0830285793721482,0.1110462569167813,"['rock', 'rock']"
510,drummer3,drummer3/session1,drummer3/session1/15,jazz,jazz,120,1,4-4,drummer3/session1/15_jazz_120_beat_4-4.mid,drummer3/session1/15_jazz_120_beat_4-4.wav,31.915625,validation,0.6094311,1.1326675,-31.310703000000004,99.52774000000001,0.014392195,0.025911551,11.593668170920838,7.988929753973823,-0.012128220803396001,0.0441302709243928,0.0017039941,0.0025935716,5028.039226547327,1774.7005204814136,3774.4129861840975,756.0573436441638,0.053295616,0.08542523,0.2033324220073942,0.1049374338873349,
511,drummer3,drummer3/session1,drummer3/session1/16,jazz,jazz,120,1,4-4,drummer3/session1/16_jazz_120_beat_4-4.mid,drummer3/session1/16_jazz_120_beat_4-4.wav,39.914583,train,0.6071802,2.066569,-33.037746000000006,110.54358,0.034641955,0.078382425,9.073539062600904,5.506097758379326,0.0046502042727188,0.0239015822300873,0.003738527,0.008431032,10376.611386041179,1902.0764884509015,5618.399433118498,417.8683708097536,0.2948843,0.09902864,0.1072305494158996,0.1112915292536996,['jazz']
512,drummer3,drummer3/session1,drummer3/session1/17,jazz,jazz,120,1,4-4,drummer3/session1/17_jazz_120_beat_4-4.mid,drummer3/session1/17_jazz_120_beat_4-4.wav,3.196875,train,0.45667565,1.1578817,-26.696306,98.20666,0.059863165,0.11930505,8.420330000961366,7.860608454663968,0.0077290734742965,0.0492154231462631,0.007594758,0.013731948999999999,4116.2353780340645,2771.96673459362,2923.991236138485,1788.2202695354947,0.28540412,0.41017693,0.3035831186947545,0.2669381834487839,['jazz']
513,drummer3,drummer3/session1,drummer3/session1/18,rock,rock,120,1,4-4,drummer3/session1/18_rock_120_beat_4-4.mid,drummer3/session1/18_rock_120_beat_4-4.wav,88.063542,train,0.75190455,1.7185688000000001,-18.572010000000002,85.14918,0.098362245,0.15386164,10.348373536072168,6.957156733878549,-0.0012539208505052,0.0338914191110378,0.011767963999999999,0.01625688,5516.339459395452,2660.9918095437947,4616.663963751416,1086.1024046413288,0.09204902,0.12663302,0.2115580667656919,0.1721444484594375,"['rock', 'rock']"
514,drummer3,drummer3/session1,drummer3/session1/19,jazz,jazz,120,1,4-4,drummer3/session1/19_jazz_120_beat_4-4.mid,drummer3/session1/19_jazz_120_beat_4-4.wav,9.977083,train,0.69921887,1.4117868999999998,-17.687153,77.120384,0.11800781,0.182115,10.05554528150182,6.763274814285048,0.0028746600582775,0.0447803079905805,0.0149379475,0.021162802,4958.7604906056595,982.4937330467308,4230.12926479403,436.8064668914322,0.05020317,0.036767036,0.3020790862414183,0.2398639468230317,['jazz']
515,drummer3,drummer3/session1,drummer3/session1/2,rock,rock,105,1,4-4,drummer3/session1/2_rock_105_beat_4-4.mid,drummer3/session1/2_rock_105_beat_4-4.wav,7.840482000000001,train,0.7935084,2.4090056,-18.529747,100.60113,0.09180739,0.1477317,9.14784781278577,5.4950263293106305,0.0015055572887349,0.04098797570414,0.010852223000000001,0.014784316499999998,5157.093481476713,3309.5504217907906,5043.967573843192,1572.8199672924814,0.10313923,0.19371891,0.1629356099008642,0.18537902368857198,"['rock', 'rock']"
516,drummer3,drummer3/session1,drummer3/session1/20,rock,rock,120,1,4-4,drummer3/session1/20_rock_120_beat_4-4.mid,drummer3/session1/20_rock_120_beat_4-4.wav,11.739583,train,0.5640333000000001,0.7560299,-18.743757000000002,74.48191,0.14442997,0.17400442,11.044168556589547,7.6431516562270465,0.0035645127714363,0.0371134573681353,0.01804187,0.01892409,6262.029289723017,1486.9597070505033,4196.135949699994,838.6450969516603,0.09169571,0.13939996,0.3804861321947737,0.2015848575467071,"['rock', 'rock']"
517,drummer3,drummer3/session1,drummer3/session1/21,jazz,jazz,120,1,4-4,drummer3/session1/21_jazz_120_beat_4-4.mid,drummer3/session1/21_jazz_120_beat_4-4.wav,6.909375,train,0.7847526,1.7850633000000002,-9.887894000000001,89.956604,0.096996926,0.12031407,12.05827797063529,7.523233860635368,-0.014231950082286001,0.0911417741635606,0.029586084,0.021138518999999998,1542.8469995108746,1089.6583732139777,2499.3698062042754,789.4056538966704,0.006325739,0.06819654,0.1812821221505485,0.1174737969663057,['jazz']
518,drummer3,drummer3/session1,drummer3/session1/22,jazz,jazz,120,1,4-4,drummer3/session1/22_jazz_120_beat_4-4.mid,drummer3/session1/22_jazz_120_beat_4-4.wav,43.742708,train,0.73665494,1.5917996,-16.906334,86.99410999999999,0.08312576,0.11369071,11.770616952358653,7.764598604667023,-0.0105230789852327,0.0686222007825379,0.021993596,0.023667002000000003,3253.188666163465,2416.250709965813,3184.678278753871,1026.3996628411944,0.029357351,0.059503075,0.1944789949544414,0.1194425761971528,['jazz']
519,drummer3,drummer3/session1,drummer3/session1/23,jazz,jazz,120,1,4-4,drummer3/session1/23_jazz_120_beat_4-4.mid,drummer3/session1/23_jazz_120_beat_4-4.wav,7.96875,train,0.88473403,1.9180509,-8.366741000000001,90.03096,0.17416677,0.21193357,11.491560039231164,7.1311971279520705,-0.0055565405509753,0.0464204897496682,0.036742378,0.025007004,1306.7315597308332,850.0756182211344,2506.7898261703385,716.1255191057993,0.00147343,0.027083523999999998,0.2345549977695604,0.1943404687029552,
520,drummer3,drummer3/session1,drummer3/session1/24,rock,rock,120,1,4-4,drummer3/session1/24_rock_120_beat_4-4.mid,drummer3/session1/24_rock_120_beat_4-4.wav,15.989582999999998,train,0.702555,2.2115989,-16.378029,97.84640999999999,0.09969307,0.1842155,10.08629560418948,5.676576047638964,-0.001092773539273,0.0334776222934611,0.011131017,0.017629385,4657.7085012663565,2646.039062114973,4893.113862620968,1194.9646375511584,0.043288432,0.07054604,0.1305645213241112,0.1605840140832225,"['rock', 'rock']"
521,drummer3,drummer3/session1,drummer3/session1/25,rock,rock,120,1,4-4,drummer3/session1/25_rock_120_beat_4-4.mid,drummer3/session1/25_rock_120_beat_4-4.wav,3.2479169999999997,train,0.6815545,1.6174656,-17.177702,80.3279,0.12660818,0.19133197,10.827852144588304,7.3700671035629775,0.0028842848117118,0.05573965265464599,0.019894376000000002,0.02601932,4838.992403700781,1695.117358813079,3935.617286994904,770.4787758778682,0.045521945,0.05240547,0.2801788887230483,0.2340197029859771,"['rock', 'rock']"
525,drummer3,drummer3/session1,drummer3/session1/29,rock,rock,120,1,4-4,drummer3/session1/29_rock_120_beat_4-4.mid,drummer3/session1/29_rock_120_beat_4-4.wav,3.03125,train,0.658842,1.3962313999999998,-13.966607999999999,85.39192,0.11268554,0.14215411,11.648225926551174,7.6847024218177635,0.0324010871862133,0.0991245850542074,0.02390461,0.023112822,3935.862114888426,2324.127040623933,3490.9184613231905,990.5870320394656,0.030867381,0.051847447000000005,0.3155833464776503,0.2339343759560573,['rock']
526,drummer3,drummer3/session1,drummer3/session1/3,rock,rock,105,1,4-4,drummer3/session1/3_rock_105_beat_4-4.mid,drummer3/session1/3_rock_105_beat_4-4.wav,27.802402,train,0.8262775,2.1108217000000002,-16.612370000000002,90.11367,0.10949068,0.16556516,9.900105644852443,5.924551284449928,-0.0004557945265242,0.0390327263435103,0.014055887,0.018928446,5886.576410532234,3220.9894789168866,4989.515822800309,1323.9280536692345,0.09963031,0.12578848,0.2002013770856858,0.2025651397288397,"['rock', 'rock']"
528,drummer3,drummer3/session1,drummer3/session1/31,jazz,jazz,120,1,4-4,drummer3/session1/31_jazz_120_beat_4-4.mid,drummer3/session1/31_jazz_120_beat_4-4.wav,4.004167,train,0.77384406,1.4653516000000002,-13.844412,69.01113000000001,0.13754262,0.14766414,9.732631488876956,6.398799001836469,0.0047324717563728,0.0512888505758968,0.017720705,0.017671,4579.615761828096,610.9696664477335,4378.211043928216,369.74591271676354,0.046419933,0.024520797999999996,0.2201110522739569,0.1241882295082579,['jazz']
529,drummer3,drummer3/session1,drummer3/session1/32,jazz,jazz,120,1,4-4,drummer3/session1/32_jazz_120_beat_4-4.mid,drummer3/session1/32_jazz_120_beat_4-4.wav,9.984375,test,0.7541051999999999,1.3913437,-13.771958999999999,77.841385,0.11038250000000001,0.136235,10.463337330375408,6.969181139939235,0.0065222107335124,0.0749795371847051,0.017550478,0.017963534,4247.148077288277,1662.1663418937521,4018.2059808610816,820.5625826970595,0.040044002,0.038411845,0.2517959706059233,0.1726549558179822,['jazz']
530,drummer3,drummer3/session1,drummer3/session1/33,jazz,jazz,120,1,4-4,drummer3/session1/33_jazz_120_beat_4-4.mid,drummer3/session1/33_jazz_120_beat_4-4.wav,8.051042,train,0.8103943,1.5740538,-9.241013,87.58556,0.18526675,0.18235168,11.233919266049455,7.756141551903956,-0.0048334938076445,0.0521285202508761,0.033628784,0.019842235,1482.1095911480102,990.679133604488,2624.8473650667897,757.9261151873552,0.0012522186,0.0045625167,0.2168169317116659,0.1367279299541641,['jazz']
532,drummer3,drummer3/session1,drummer3/session1/35,rock,rock,120,1,4-4,drummer3/session1/35_rock_120_beat_4-4.mid,drummer3/session1/35_rock_120_beat_4-4.wav,43.977083,train,0.85856396,1.8270813000000001,-16.145079,84.817955,0.11885557,0.17773522,10.1642408204455,6.1052167541597315,-0.0027802043537940003,0.0290458922168469,0.013422637,0.017738355,7381.260832356992,3416.5170511803985,5365.555308761871,1334.020172754354,0.123998895,0.1347891,0.2564923434479814,0.1713457457644189,"['rock', 'rock']"
536,drummer3,drummer3/session1,drummer3/session1/39,jazz,jazz,120,1,4-4,drummer3/session1/39_jazz_120_beat_4-4.mid,drummer3/session1/39_jazz_120_beat_4-4.wav,7.980208,validation,0.77133816,1.6148142,-13.458908,66.08365,0.18081477,0.22036105,9.65701558548372,6.358764463596917,0.0012039856079019999,0.0448251151404689,0.023026569,0.025065951,4619.467278054266,828.3057208704744,4349.147873581567,346.0791299393482,0.04799865,0.03692117,0.1696001681266238,0.1331408368118281,['jazz']
537,drummer3,drummer3/session1,drummer3/session1/4,rock,rock,105,1,4-4,drummer3/session1/4_rock_105_beat_4-4.mid,drummer3/session1/4_rock_105_beat_4-4.wav,25.12859,train,0.69048876,1.4400144,-17.535572,82.42111,0.09745388,0.14415647,10.864572646150656,7.633962736927253,0.0030619458922645,0.0507245305345714,0.01259042,0.016196491,4127.977069939998,1710.3220236316931,3925.646213157901,838.3210073522488,0.036278736,0.051245168,0.1662731116526635,0.1127015980562021,"['rock', 'rock']"
542,drummer3,drummer3/session1,drummer3/session1/44,rock,rock,120,1,4-4,drummer3/session1/44_rock_120_beat_4-4.mid,drummer3/session1/44_rock_120_beat_4-4.wav,3.9864580000000003,train,0.6518364000000001,0.7099451,-14.664420999999999,63.96389,0.17530249,0.14153458,11.042575420765795,7.232091850906646,0.0007460985788643,0.0296678356652687,0.02241289,0.015118013000000001,6669.88171734338,1083.0286061148413,4473.878915836159,530.2828588442069,0.09012289999999999,0.058383286,0.4125473751372275,0.1590404398695954,['rock']
543,drummer3,drummer3/session1,drummer3/session1/45,rock,rock,120,1,4-4,drummer3/session1/45_rock_120_beat_4-4.mid,drummer3/session1/45_rock_120_beat_4-4.wav,4.05625,train,0.6368953,0.5424189,-12.337327,58.360504000000006,0.19785444,0.15218726,10.878754849786873,6.9819680921056255,0.0010777873759835,0.0289721709251969,0.024503749,0.0145538645,6828.318432214021,1130.7633193181614,4705.129092396371,386.49112947760733,0.10682509999999999,0.059485126,0.4485052522471007,0.1612060567664874,['rock']
546,drummer3,drummer3/session1,drummer3/session1/48,rock,rock,120,1,4-4,drummer3/session1/48_rock_120_beat_4-4.mid,drummer3/session1/48_rock_120_beat_4-4.wav,3.9041669999999997,train,0.6931515,1.4004979,-12.142005000000001,76.32989,0.15558277,0.17823686,11.236891341809796,7.238409963174869,1.3931965751647235e-05,0.0561419022464375,0.026908033999999997,0.021832773,4300.860809370738,2834.79397471425,3631.400516211402,1148.2737586659375,0.05182618,0.054650374,0.222666485547273,0.1479396623633815,['rock']
547,drummer3,drummer3/session1,drummer3/session1/49,rock,rock,120,1,4-4,drummer3/session1/49_rock_120_beat_4-4.mid,drummer3/session1/49_rock_120_beat_4-4.wav,3.979167,train,0.6758227,1.0096741,-11.794038,65.628624,0.18587297,0.16699429,10.886544774389854,7.07515285113324,0.00022023757311000002,0.0407614809424919,0.026684921,0.018491779,5524.488281430121,2227.106989984446,4248.280141555225,805.2173549532138,0.07534764,0.06422286,0.3040862486841739,0.1504525404023432,['rock']
548,drummer3,drummer3/session1,drummer3/session1/5,rock,rock,105,1,4-4,drummer3/session1/5_rock_105_beat_4-4.mid,drummer3/session1/5_rock_105_beat_4-4.wav,20.513111,train,0.70575035,1.6086241000000001,-20.743651999999997,88.68220500000001,0.0605828,0.11075262,9.427181692480401,6.475765978422009,0.0002804281063682,0.044467744031654995,0.007577681,0.013194785,4767.058971263632,1053.4260896008486,4210.69477714768,770.1244962882788,0.075599656,0.14070615,0.1766144493085152,0.135377334575286,"['rock', 'rock']"
549,drummer3,drummer3/session1,drummer3/session1/50,rock,rock,120,1,4-4,drummer3/session1/50_rock_120_beat_4-4.mid,drummer3/session1/50_rock_120_beat_4-4.wav,3.865625,train,0.69879067,1.0126305,-11.365131,65.24488000000001,0.19457953,0.17958276,10.995206695892518,7.0604052787000775,-0.00046902070447500004,0.0396659575775252,0.02860271,0.020707568,5483.700147626975,2248.1188971180954,4246.529591304004,740.1915917555478,0.071055025,0.06497561,0.323626994076889,0.1628698559187565,"['rock', 'rock']"
550,drummer3,drummer3/session1,drummer3/session1/6,rock,rock,105,1,4-4,drummer3/session1/6_rock_105_beat_4-4.mid,drummer3/session1/6_rock_105_beat_4-4.wav,10.152389,train,0.739222,1.597208,-16.837335999999997,84.223366,0.09734669,0.15012373,10.010551494781428,6.642200549720884,0.0035711151069482,0.0411234901368064,0.012549858,0.016980827,4555.044466525041,1715.9925307494266,4146.941527598542,736.8374915874916,0.052592453,0.08870724,0.2024249929272622,0.1629640224839157,"['rock', 'rock']"
551,drummer3,drummer3/session1,drummer3/session1/7,rock,rock,105,1,4-4,drummer3/session1/7_rock_105_beat_4-4.mid,drummer3/session1/7_rock_105_beat_4-4.wav,34.313121,validation,0.92845666,1.9480019,-20.694285999999998,83.82641,0.09938823,0.14696956,9.335034095667792,5.479899716216866,0.0034070763320966,0.0358396588194168,0.011443748,0.01593468,9043.395240760698,3265.8386209437936,5431.545747217503,818.1203480150937,0.23925889,0.16139900000000001,0.1868724086662984,0.1242760070793767,"['rock', 'rock']"
552,drummer3,drummer3/session1,drummer3/session1/8,jazz,jazz,105,1,4-4,drummer3/session1/8_jazz_105_beat_4-4.mid,drummer3/session1/8_jazz_105_beat_4-4.wav,74.097675,train,0.64638126,1.1478871000000002,-19.90645,88.02067,0.060668346,0.0960299,11.601867233654492,7.956523964804507,-0.0062459470758283,0.0725119596669068,0.010785528,0.015484468999999999,4172.035555790753,2168.349623164722,3755.515657519833,953.9671801466657,0.039072964,0.06259414,0.2288399436911503,0.1366776848339686,['jazz']
553,drummer3,drummer3/session1,drummer3/session1/9,rock,rock,105,1,4-4,drummer3/session1/9_rock_105_beat_4-4.mid,drummer3/session1/9_rock_105_beat_4-4.wav,84.56673,train,0.72402155,1.6239282,-18.545952,85.88503,0.089221165,0.13986428,10.551179291047331,7.124612907860785,-0.0011811496504278,0.0375550547053487,0.010976277,0.015163961,4924.298826872494,2453.163789278873,4296.018168945887,1067.4191537771724,0.06716633,0.10292938,0.1818230847149165,0.1365944357736114,"['rock', 'rock']"
554,drummer3,drummer3/session2,drummer3/session2/1,rock,rock,100,1,4-4,drummer3/session2/1_rock_100_beat_4-4.mid,drummer3/session2/1_rock_100_beat_4-4.wav,28.74875,train,0.7113515,1.7033858,-10.182628999999999,91.90881,0.28366852,0.56785685,10.73735150869783,6.489303696564227,-0.0064545985394339,0.0259166638990769,0.032696694,0.04431688,1317.2789159230197,867.6747148012514,2618.5762769339035,712.0112689532899,0.00070290506,0.002728965,0.1819538869029654,0.1602713773164922,"['rock', 'rock']"
555,drummer3,drummer3/session2,drummer3/session2/10,rock,rock,100,1,4-4,drummer3/session2/10_rock_100_beat_4-4.mid,drummer3/session2/10_rock_100_beat_4-4.wav,21.07125,test,0.6802851,2.0530467,-22.478651,92.10557,0.15579256,0.45683035,9.06437816099283,6.303354263509675,0.0020864050301377,0.0431873091147052,0.013936921000000001,0.032354232000000004,6777.570315075438,3286.851628380918,4883.996603669229,1698.1899384549665,0.21572082,0.2635074,0.1485466734949521,0.1637300553393243,"['rock', 'rock']"
556,drummer3,drummer3/session2,drummer3/session2/11,rock,rock,100,1,4-4,drummer3/session2/11_rock_100_beat_4-4.mid,drummer3/session2/11_rock_100_beat_4-4.wav,9.4025,test,0.72022116,1.5716473999999998,-17.454397,77.72662,0.22640449,0.5154343,11.000322529179552,7.679971232063982,0.0049107216428665,0.0400408774824833,0.021829346,0.03965149,4841.702061289298,1899.947103494537,4317.5954093252,1145.563314168109,0.05192229,0.08365929,0.1723064143604551,0.1266614105897807,"['rock', 'rock']"
557,drummer3,drummer3/session2,drummer3/session2/12,rock,rock,100,1,4-4,drummer3/session2/12_rock_100_beat_4-4.mid,drummer3/session2/12_rock_100_beat_4-4.wav,6.975,train,0.6998531,1.3844988,-16.553291,75.97981,0.20214643,0.47560567,11.20267615666368,7.644329347414532,-5.565832539566738e-05,0.0416770505543541,0.022870727,0.03841918,4447.836626749622,1888.7958016367306,4048.2497855852503,1136.8831087518483,0.041531764,0.07315207,0.1943282414317629,0.1050299935194161,"['rock', 'rock']"
558,drummer3,drummer3/session2,drummer3/session2/13,rock,rock,100,1,4-4,drummer3/session2/13_rock_100_beat_4-4.mid,drummer3/session2/13_rock_100_beat_4-4.wav,18.9725,train,0.73269814,1.4831188999999998,-17.849142,76.36494,0.19548123,0.46229988,11.022932874410147,7.645436836883958,-0.0013073878082872,0.0427557793071719,0.019701146,0.034233965,5117.942642826457,2135.918950459133,4317.626202253877,1147.3657868068406,0.060340222,0.09469536,0.1908856879297502,0.1252030170912586,"['rock', 'rock']"
559,drummer3,drummer3/session2,drummer3/session2/14,rock,rock,100,1,4-4,drummer3/session2/14_rock_100_beat_4-4.mid,drummer3/session2/14_rock_100_beat_4-4.wav,3.69375,train,0.70695716,1.5524234,-19.071607999999998,79.34772,0.18742877,0.46551484,11.05608517665972,7.69220431014812,-0.0009460619001039,0.0430903543049705,0.017666473999999998,0.034473047,5101.556260280827,1951.929725782724,4294.584481068596,1132.9140001615795,0.05884396,0.09120328,0.1624333818334142,0.1119728496221513,"['rock', 'rock']"
560,drummer3,drummer3/session2,drummer3/session2/15,rock,rock,100,1,4-4,drummer3/session2/15_rock_100_beat_4-4.mid,drummer3/session2/15_rock_100_beat_4-4.wav,14.2075,train,0.6821111999999999,1.5160661,-18.758503,79.65136,0.17987652,0.4561045999999999,11.327572532607315,7.8375068876090745,-0.002126406356749,0.0310445381868135,0.017924992,0.034444325,4581.717210668443,1880.7119780308499,3988.278172832179,1044.5781812099722,0.0443191,0.07316925,0.1620042538327454,0.1111181966151464,"['rock', 'rock']"
561,drummer3,drummer3/session2,drummer3/session2/16,rock,rock,100,1,4-4,drummer3/session2/16_rock_100_beat_4-4.mid,drummer3/session2/16_rock_100_beat_4-4.wav,62.1875,train,0.6722866999999999,1.6237389,-18.928801999999997,82.74337,0.16558692,0.42558724,11.434908183441005,7.9670687581515995,-0.0005552088869089,0.0344213947026681,0.017078163,0.034020762999999996,4315.95297742056,1660.7558848516614,3880.808078961123,918.731608029672,0.03235941,0.05680515,0.1332788559862674,0.0933146386332375,"['rock', 'rock']"
562,drummer3,drummer3/session2,drummer3/session2/17,rock,rock,100,1,4-4,drummer3/session2/17_rock_100_beat_4-4.mid,drummer3/session2/17_rock_100_beat_4-4.wav,16.8525,train,0.59558386,1.8886629000000001,-20.847576,95.99125,0.19958709,0.59052455,9.221054906796324,5.5425915387706635,-0.0004103706148033,0.0313448638109848,0.017162358,0.043509495,6597.102905683445,3130.0862749044045,5563.793406740058,1249.942500113976,0.12826344,0.18620014,0.1286603834000841,0.1592197859457661,"['rock', 'rock']"
563,drummer3,drummer3/session2,drummer3/session2/18,rock,rock,100,1,4-4,drummer3/session2/18_rock_100_beat_4-4.mid,drummer3/session2/18_rock_100_beat_4-4.wav,4.78375,train,0.7648094,1.9085776,-16.597711999999998,88.70297,0.2759638,0.6057170000000001,9.488485217151087,5.990256826814251,0.0001563412447759,0.0166106000722543,0.025172269,0.048051342000000004,6915.002799576325,3755.391427798083,5334.156248535022,1112.6494454538704,0.13767353,0.15989092,0.1668395711905145,0.1610495345813101,"['rock', 'rock']"
565,drummer3,drummer3/session2,drummer3/session2/2,rock,rock,100,1,4-4,drummer3/session2/2_rock_100_beat_4-4.mid,drummer3/session2/2_rock_100_beat_4-4.wav,21.09875,train,0.7551966,1.7996313999999998,-10.087949,90.445885,0.31153902,0.6222059,10.835111325652212,6.598654908482691,-0.0037264963367184,0.0275629044241258,0.035364617,0.04428403,1465.1060852961664,992.5613333821256,2759.6437042731427,923.3457157440688,0.0010351097,0.0036608409999999997,0.1857347640063899,0.1691870381632659,"['rock', 'rock']"
566,drummer3,drummer3/session2,drummer3/session2/20,rock,rock,92,1,4-4,drummer3/session2/20_rock_92_beat_4-4.mid,drummer3/session2/20_rock_92_beat_4-4.wav,36.399460999999995,train,0.73244315,2.1338196,-19.320778,90.769424,0.21481997,0.54337937,9.398998700486846,5.547273270952347,-0.0021163999081029,0.0329248397053207,0.019045291000000002,0.039497152,6957.1961195314425,3088.1009188945727,5610.6949080960985,952.88030670504,0.14008117,0.14786257,0.1568474228047115,0.1516800139800953,"['rock', 'rock']"
567,drummer3,drummer3/session2,drummer3/session2/21,rock,rock,92,1,4-4,drummer3/session2/21_rock_92_beat_4-4.mid,drummer3/session2/21_rock_92_beat_4-4.wav,10.320654,train,0.7827121,2.2217088,-17.58962,90.79975,0.26415685,0.6159682,9.351344833763486,5.6099857995341385,-0.0008507946052313,0.0304318955934809,0.022859491000000003,0.044590738,6015.011950310337,2881.8195677143653,5540.387352664892,1135.650448396769,0.09492662,0.1288203,0.1516462470867517,0.1489230177787281,"['rock', 'rock']"
568,drummer3,drummer3/session2,drummer3/session2/22,rock,rock,92,1,4-4,drummer3/session2/22_rock_92_beat_4-4.mid,drummer3/session2/22_rock_92_beat_4-4.wav,26.168482,train,0.84240395,2.2264123,-16.611773,85.78673,0.2740575,0.59050965,9.57118559361661,5.8936333613158896,-0.0024541928858920004,0.0342100340669006,0.024634102,0.043644644,6744.554241000082,2685.7398004810425,5559.18238120192,1126.4530034393272,0.10966315,0.12917879,0.2080363576289178,0.1984385556997911,"['rock', 'rock']"
569,drummer3,drummer3/session2,drummer3/session2/23,rock,rock,92,1,4-4,drummer3/session2/23_rock_92_beat_4-4.mid,drummer3/session2/23_rock_92_beat_4-4.wav,5.100544,train,0.6936114000000001,1.5748464,-16.923574,84.89319,0.25651437,0.5954100999999999,10.94229067299484,7.490897762723741,-0.0004845018455346,0.030439300128832,0.02255753,0.043729693,4029.290727979719,1833.237595015534,4214.595244786305,1083.513178992208,0.031108236,0.057432454,0.1814919776265613,0.1559937059000312,"['rock', 'rock']"
