drummer,session,id,style,simplified_style,bpm,beat_type,time_signature,midi_filename,audio_filename,duration,split,start,end,times_sampled,possible_samples,oversampling_ratio,onset_env_mean,onset_env_std,mfcc_mean,mfcc_std,spectral_flux_mean,spectral_flux_std,spectral_contrast_mean,spectral_contrast_std,tonnetz_mean,tonnetz_std,rms_mean,rms_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_flatness_mean,spectral_flatness_std,tempogram_mean,tempogram_std,spectrum_filename
drummer6,drummer6/session1,drummer6/session1/2,rock,rock,70,1,6-8,drummer6/session1/2_rock_70_beat_6-8.mid,drummer6/session1/2_rock_70_beat_6-8.wav,84.537514,train,31.032,34.032,2,12.089585666666666,0.0709744078823988,1.258642,2.8504376,0.5461599,1.2000455,-14.279191,67.78558,14.071150638765483,7.557107995565639,0.0002217659292513305,0.0308295903124601,0.037830167,0.07904348,4252.6071590987485,1992.2498849478993,3819.7261091887117,857.6059374847006,0.02654055,0.050468627,0.13927402804059574,0.09586287115782284,drummer6/session1/2_rock_70_beat_6-8_31.032-34.032.png
drummer6,drummer6/session1,drummer6/session1/3,rock,rock,80,1,6-8,drummer6/session1/3_rock_80_beat_6-8.mid,drummer6/session1/3_rock_80_beat_6-8.wav,20.214063,train,11.209,14.209,1,2.3690105,0.1484115291418652,1.6618544,3.9906108,0.65136814,0.9358717,-11.837933,65.00724,12.251663194329875,5.423807193122468,0.00293055598061243,0.035307208645185106,0.04460849,0.061513044,6493.623390972153,3964.4551919455103,4996.820765393247,1642.5437442272917,0.12010043,0.1486458,0.1582358143416191,0.11866101517571193,drummer6/session1/3_rock_80_beat_6-8_11.209-14.209.png
drummer6,drummer6/session1,drummer6/session1/4,rock,rock,80,1,6-8,drummer6/session1/4_rock_80_beat_6-8.mid,drummer6/session1/4_rock_80_beat_6-8.wav,52.329688,validation,12.967,15.967,1,7.721614666666666,0.057328834064518,1.6378336,3.547046,0.71063006,1.1121465,-10.993234,70.30026,13.323905885066603,6.719405623997377,-0.0012685423811741076,0.049455833262276816,0.049193233,0.07303193,3516.726182195765,2097.0442128755985,3696.4245565776637,823.300750528619,0.025701564,0.049016815,0.17737980649043997,0.12578711070950696,drummer6/session1/4_rock_80_beat_6-8_12.967-15.967.png
drummer6,drummer6/session1,drummer6/session1/5,rock,rock,60,1,6-8,drummer6/session1/5_rock_60_beat_6-8.mid,drummer6/session1/5_rock_60_beat_6-8.wav,75.6625,train,37.64,40.64,1,11.610416666666666,0.0396497604493639,1.1870822,2.2387705,0.3571857,0.8716152,-14.954813,70.03067,13.548337428626729,6.459343258372727,-0.0015549769174731491,0.052480183170220844,0.026388044,0.0544532,5719.5187271183095,2489.700767946938,4498.312819481323,976.6664914360506,0.067056075,0.0911434,0.19026698762088795,0.11543274444295602,drummer6/session1/5_rock_60_beat_6-8_37.64-40.64.png
drummer6,drummer6/session2,drummer6/session2/1,rock,rock,95,1,4-4,drummer6/session2/1_rock_95_beat_4-4.mid,drummer6/session2/1_rock_95_beat_4-4.wav,186.065805,train,119.431,122.431,2,29.010967500000003,0.0322466559613143,1.2613227,3.1459618,0.24264799,0.5167417,-17.046991,76.74184,12.851146105861686,6.153700685241199,0.0006336813765995208,0.0267879040196862,0.017922495,0.0370553,6060.4028581155435,3497.1289646330247,4571.152650267449,994.9130357343076,0.105238214,0.1389222,0.18689713071763353,0.19121987132646318,drummer6/session2/1_rock_95_beat_4-4_119.431-122.431.png
drummer6,drummer6/session2,drummer6/session2/2,rock,rock,95,1,4-4,drummer6/session2/2_rock_95_beat_4-4.mid,drummer6/session2/2_rock_95_beat_4-4.wav,143.175012,train,39.931,42.931,1,22.862502000000003,0.0209533769761444,1.1363087,2.841791,0.13765912,0.36264983,-17.626154,82.37879,13.717532296068441,6.371870237680852,-0.004963617993860628,0.05049868943644967,0.010203082,0.021221042,4931.600569850786,2056.105904246037,4249.913864022129,862.5696634922485,0.05581886,0.07409037,0.2042524047868616,0.19026315018017537,drummer6/session2/2_rock_95_beat_4-4_39.931-42.931.png
drummer6,drummer6/session2,drummer6/session2/3,rock,rock,88,1,4-4,drummer6/session2/3_rock_88_beat_4-4.mid,drummer6/session2/3_rock_88_beat_4-4.wav,201.338014,train,106.675,109.675,1,32.55633566666666,0.0149003158439816,1.3602674,2.9617128,0.2609597,0.49349383,-14.890207,71.296,14.675700256994789,6.952591673308946,-0.0017831928538756172,0.03868118847183721,0.023095665,0.036049698,4801.5946219066645,2706.053806507264,3978.17318851312,881.5886221600136,0.04785759,0.06826979,0.15526018006874084,0.09885006461155908,drummer6/session2/3_rock_88_beat_4-4_106.675-109.675.png
drummer6,drummer6/session3,drummer6/session3/1,rock,rock,90,1,4-4,drummer6/session3/1_rock_90_beat_4-4.mid,drummer6/session3/1_rock_90_beat_4-4.wav,54.712527,validation,48.707,51.707,1,8.1187545,0.054832049705911,1.4364499,2.6014657,0.6189762,1.1223621,-12.92957,55.361553,14.302916394582574,7.110842576692757,-0.0039380507440846865,0.02897591640487793,0.046746913,0.080724664,5325.645831311854,2358.762952479356,4293.973093747251,957.9123964099472,0.057024203,0.090863496,0.31602200195983754,0.19885290635599498,drummer6/session3/1_rock_90_beat_4-4_48.707-51.707.png
drummer6,drummer6/session3,drummer6/session3/2,rock,rock,100,1,4-4,drummer6/session3/2_rock_100_beat_4-4.mid,drummer6/session3/2_rock_100_beat_4-4.wav,74.50875,train,54.646,57.646,1,11.418125000000002,0.0402637274145654,1.3563155,2.5681314,0.6684046,0.98629063,-8.432024,55.520622,14.483517876510877,6.768950284082575,-0.004405027525947008,0.024186054683973078,0.060336813,0.07696136,5122.665421021252,2571.111538023821,4358.107672008456,1035.6244423166477,0.058484554,0.0984581,0.19769772157600599,0.13783282950128017,drummer6/session3/2_rock_100_beat_4-4_54.646-57.646.png
drummer6,drummer6/session3,drummer6/session3/3,rock,rock,100,1,4-4,drummer6/session3/3_rock_100_beat_4-4.mid,drummer6/session3/3_rock_100_beat_4-4.wav,204.025,train,101.562,104.562,2,32.00416666666667,0.0294081607646121,1.476262,2.9804053,0.68752724,1.0099312,-10.27667,57.325417,12.840703916096235,5.740354900384131,-0.006604617333446533,0.016942715118957164,0.056464348,0.086895935,7092.323949594472,3204.421101774693,4988.1579835506345,1141.87091817606,0.110487364,0.11946945,0.1614600711507563,0.11836493131900705,drummer6/session3/3_rock_100_beat_4-4_101.562-104.562.png
drummer6,drummer6/session3,drummer6/session3/4,rock,rock,127,1,4-4,drummer6/session3/4_rock_127_beat_4-4.mid,drummer6/session3/4_rock_127_beat_4-4.wav,164.364192,validation,74.801,77.801,1,26.394032,0.0182521506874198,1.6414769,3.7583694,0.8560963,1.1532819,-6.750478,59.21325,13.334480755744506,5.990788427444364,-0.0014127662155643532,0.021263446560268136,0.07623689,0.090963766,4852.480215754369,3502.67487588414,4155.995905234993,1371.5579574140008,0.0824164,0.117761254,0.1503602467285539,0.1268738287040321,drummer6/session3/4_rock_127_beat_4-4_74.801-77.801.png
drummer6,drummer6/session3,drummer6/session3/5,rock,rock,180,1,4-4,drummer6/session3/5_rock_180_beat_4-4.mid,drummer6/session3/5_rock_180_beat_4-4.wav,145.431105,validation,40.057,43.057,1,23.2385175,0.0206283243189275,1.326362,2.0444577,1.0773146,1.4669538,-7.0354023,45.020885,13.451936646891577,6.283975688325981,-0.01251078943646759,0.04154911861563061,0.07948599,0.09861976,6188.991363885718,2088.7043562610947,4862.1036391551,815.0703057816766,0.07846526,0.076974355,0.2682854019580567,0.14658692526419326,drummer6/session3/5_rock_180_beat_4-4_40.057-43.057.png
drummer6,drummer6/session3,drummer6/session3/6,rock,rock,88,1,4-4,drummer6/session3/6_rock_88_beat_4-4.mid,drummer6/session3/6_rock_88_beat_4-4.wav,169.136319,train,41.101,44.101,1,27.1893865,0.0177371721090843,1.4548342,3.9434018,0.5827693,1.1134244,-11.849585,71.10209,12.203114228694083,4.740301676848303,-0.0023440688864039827,0.013810308306021063,0.044846363,0.08312837,6144.558334006234,3664.8855972235315,5293.5679707375775,1318.9548482573075,0.10819891,0.1469585,0.11199963152589905,0.11485633506271604,drummer6/session3/6_rock_88_beat_4-4_41.101-44.101.png
drummer6,drummer6/session3,drummer6/session3/7,rock,rock,88,1,4-4,drummer6/session3/7_rock_88_beat_4-4.mid,drummer6/session3/7_rock_88_beat_4-4.wav,122.781217,train,62.106,65.106,1,19.463536166666668,0.0244337047090842,1.2993176,3.293399,0.5192879,1.0976694,-12.842856,70.8099,12.537562942467309,5.527395237051628,-0.001274287299628067,0.02640294230657479,0.03971905,0.080882706,5351.6146771930025,3316.0692168323835,4744.897635323842,1304.3349670735602,0.08874934,0.13208833,0.10840167517058628,0.10753197647956696,drummer6/session3/7_rock_88_beat_4-4_62.106-65.106.png
drummer7,drummer7/eval_session,drummer7/eval_session/1,funk/groove1,funk,138,1,4-4,drummer7/eval_session/1_funk-groove1_138_beat_4-4.mid,drummer7/eval_session/1_funk-groove1_138_beat_4-4.wav,27.721039,test,18.266,21.266,2,2.6201731666666666,0.2164421037754032,1.3065027,2.185539,0.49035326,0.716087,-9.291443,51.912495,13.591843905931777,6.977321540714331,-0.00022887977612267159,0.033641826481232505,0.037201434,0.04117525,5165.70668122898,1458.1868149676905,4283.9601249328925,513.2016035463114,0.044003278,0.04504654,0.2550879804911711,0.15047370203841534,drummer7/eval_session/1_funk-groove1_138_beat_4-4_18.266-21.266.png
drummer7,drummer7/eval_session,drummer7/eval_session/10,soul/groove10,funk,102,1,4-4,drummer7/eval_session/10_soul-groove10_102_beat_4-4.mid,drummer7/eval_session/10_soul-groove10_102_beat_4-4.wav,37.70954,test,33.119,36.119,3,3.2849233333333325,0.2386663958245049,1.6045612,4.5923667,0.255488,0.42977494,-14.983203,78.708145,12.01996024144032,4.700917430843404,0.00545988470426289,0.040401712390245745,0.019474829,0.02776718,7242.163159133124,3554.3326871033064,5449.959960241631,984.1026348523654,0.17009763,0.15043357,0.1327108168976345,0.16637516425720855,drummer7/eval_session/10_soul-groove10_102_beat_4-4_33.119-36.119.png
drummer7,drummer7/eval_session,drummer7/eval_session/2,funk/groove2,funk,105,1,4-4,drummer7/eval_session/2_funk-groove2_105_beat_4-4.mid,drummer7/eval_session/2_funk-groove2_105_beat_4-4.wav,36.098837,test,31.874,34.873999999999995,3,3.016472833333334,0.2493155111894602,1.7015704,4.256614,0.13841744,0.26030093,-16.155348,88.70976,12.037071524889475,4.663732798483853,0.005755776493598399,0.042679623272406556,0.010024067,0.015171623,6752.460254044718,3694.403624701528,5235.341097604591,1255.665904946543,0.13334902,0.14346437,0.2569490179166765,0.21222412551921574,drummer7/eval_session/2_funk-groove2_105_beat_4-4_31.874-34.873999999999995.png
drummer7,drummer7/eval_session,drummer7/eval_session/3,soul/groove3,funk,86,1,4-4,drummer7/eval_session/3_soul-groove3_86_beat_4-4.mid,drummer7/eval_session/3_soul-groove3_86_beat_4-4.wav,44.639508,test,37.939,40.939,2,5.439918,0.1344100835519961,1.7104645,4.0967607,0.20324002,0.3325807,-12.90463,83.1884,12.163497173617175,4.450413419253076,0.002236303203941281,0.03997138230121774,0.01552009,0.01949858,6262.996879859073,3282.14108992194,5661.371828238937,1204.6575400130603,0.08523184,0.115909874,0.16414587201779576,0.15936068611589452,drummer7/eval_session/3_soul-groove3_86_beat_4-4_37.939-40.939.png
drummer7,drummer7/eval_session,drummer7/eval_session/4,soul/groove4,funk,80,1,4-4,drummer7/eval_session/4_soul-groove4_80_beat_4-4.mid,drummer7/eval_session/4_soul-groove4_80_beat_4-4.wav,47.73125,test,21.461,24.461,3,4.955208333333334,0.1885557155951289,1.4660263,4.468251,0.20952393,0.38722834,-18.329166,80.28251,12.563344085463378,5.006532828063636,0.0049257164593404104,0.03755194842285623,0.015746927,0.025906306,7222.914772796572,3713.683323751435,4858.099905484624,1095.8114021738897,0.1431646,0.13664916,0.09285276536250281,0.11035611267151128,drummer7/eval_session/4_soul-groove4_80_beat_4-4_21.461-24.461.png
drummer7,drummer7/eval_session,drummer7/eval_session/5,funk/groove5,funk,84,1,4-4,drummer7/eval_session/5_funk-groove5_84_beat_4-4.mid,drummer7/eval_session/5_funk-groove5_84_beat_4-4.wav,45.784245,test,15.607,18.607,2,5.6307075,0.1310494472498126,1.6706659,3.937211,0.12666677,0.24875411,-16.708025,85.35036,11.99830432537731,4.449707117316182,0.00027834317981945676,0.040883784156078476,0.009561608,0.016129669,7258.128426648462,3216.58923706378,5623.298257679289,1032.9200403511447,0.1397519,0.14833137,0.15227152702297272,0.14608983674359097,drummer7/eval_session/5_funk-groove5_84_beat_4-4_15.607-18.607.png
drummer7,drummer7/eval_session,drummer7/eval_session/6,hiphop/groove6,hiphop,87,1,4-4,drummer7/eval_session/6_hiphop-groove6_87_beat_4-4.mid,drummer7/eval_session/6_hiphop-groove6_87_beat_4-4.wav,43.837633,test,1.27,4.27,1,-1.0,0.0684343518273443,1.872262,4.7558007,0.35032108,0.40266564,-11.502214,69.90854,12.384645600972949,4.620230542750872,-0.00086501706259768,0.0419986120666107,0.026359282,0.026817476,8122.095626320539,3940.499216966355,5752.392288855555,836.0982126843539,0.16140586,0.15371877,0.1316182152150244,0.14257298995091727,drummer7/eval_session/6_hiphop-groove6_87_beat_4-4_1.27-4.27.png
drummer7,drummer7/eval_session,drummer7/eval_session/7,pop/groove7,pop,138,1,4-4,drummer7/eval_session/7_pop-groove7_138_beat_4-4.mid,drummer7/eval_session/7_pop-groove7_138_beat_4-4.wav,27.694771,test,15.921,18.921,4,0.6157951666666666,0.4332947905581165,1.6543128,4.6724887,0.30895582,0.581591,-13.898022,73.3262,12.295533618272064,5.020357108373827,0.0021712576905662463,0.03830216450376254,0.022939332,0.03660201,6546.715876256379,2547.861173181799,5342.357723149535,907.4968455603993,0.11005776,0.10897918,0.12696075727926062,0.14678561251720113,drummer7/eval_session/7_pop-groove7_138_beat_4-4_15.921-18.921.png
drummer7,drummer7/eval_session,drummer7/eval_session/8,rock/groove8,rock,65,1,4-4,drummer7/eval_session/8_rock-groove8_65_beat_4-4.mid,drummer7/eval_session/8_rock-groove8_65_beat_4-4.wav,58.544236,test,38.621,41.621,1,8.757372666666667,0.0512433025857575,1.1482241,4.2376275,0.15858027,0.36462757,-19.994171,92.60844,12.398193464160885,5.103857633196356,0.004780987505134892,0.03762954897764019,0.011866012,0.02366105,5989.364487054914,4276.650578469349,4568.980212661941,1278.0162334053914,0.11149396,0.1285583,0.1042259217750104,0.18888076940874068,drummer7/eval_session/8_rock-groove8_65_beat_4-4_38.621-41.621.png
drummer7,drummer7/eval_session,drummer7/eval_session/9,soul/groove9,funk,105,1,4-4,drummer7/eval_session/9_soul-groove9_105_beat_4-4.mid,drummer7/eval_session/9_soul-groove9_105_beat_4-4.wav,36.554789,test,25.359,28.359,2,4.0924648333333336,0.164137180493642,1.572317,4.6181145,0.2313503,0.43139967,-15.778652,79.868126,12.223037702855363,4.725725580759635,0.0017358565580256945,0.040928843733132464,0.017761268,0.027768476,6778.9055447856645,3499.8047417440125,5418.918893420986,1148.1682521022385,0.13217758,0.14522742,0.14466698277271267,0.17705687883735258,drummer7/eval_session/9_soul-groove9_105_beat_4-4_25.359-28.359.png
drummer7,drummer7/session1,drummer7/session1/1,rock,rock,86,1,4-4,drummer7/session1/1_rock_86_beat_4-4.mid,drummer7/session1/1_rock_86_beat_4-4.wav,224.691726,train,200.252,203.252,2,35.448621,0.0267032529715847,1.121685,2.2740967,0.1681154,0.34723568,-13.868576,79.32101,14.795345595897832,7.056502764172516,-0.009114931383451524,0.05056544565627022,0.015973218,0.02263376,3926.419790550803,2308.5764277874287,3775.5546617065306,1018.7852677418072,0.02719256,0.066333406,0.19738202537379562,0.15304453798401296,drummer7/session1/1_rock_86_beat_4-4_200.252-203.252.png
drummer7,drummer7/session1,drummer7/session1/10,rock,rock,93,1,4-4,drummer7/session1/10_rock_93_beat_4-4.mid,drummer7/session1/10_rock_93_beat_4-4.wav,79.65991,train,7.77,10.77,1,12.276651666666666,0.0376600977831885,1.2014663,2.8263233,0.43136698,0.50258195,-7.1498566,86.779884,13.151996097139403,5.166097318125993,-0.01982405413153197,0.051525747644135304,0.041898027,0.033905897,1470.1057734072149,2214.6422530633085,2615.3438504977344,1433.509817208841,0.0107249655,0.05001386,0.15530691373519115,0.17184682246627928,drummer7/session1/10_rock_93_beat_4-4_7.77-10.77.png
drummer7,drummer7/session1,drummer7/session1/11,rock,rock,93,1,4-4,drummer7/session1/11_rock_93_beat_4-4.mid,drummer7/session1/11_rock_93_beat_4-4.wav,61.927391,train,36.078,39.078,1,9.321231833333334,0.0484438299685513,1.291557,3.379535,0.28708827,0.544251,-14.262683,74.71607,13.436554757216866,6.15030984436714,-0.0049280999999158125,0.029656998208181327,0.020189267,0.034581933,5716.375158838648,3026.752006355328,4538.093936558309,1031.687313285757,0.09190095,0.12967268,0.14413088625703935,0.16196615551700946,drummer7/session1/11_rock_93_beat_4-4_36.078-39.078.png
drummer7,drummer7/session1,drummer7/session1/12,funk,funk,102,1,4-4,drummer7/session1/12_funk_102_beat_4-4.mid,drummer7/session1/12_funk_102_beat_4-4.wav,54.153159,train,9.76,12.76,3,6.0255265,0.1661952906570049,1.7180767,3.6880429,0.360595,0.58590543,-13.762525,70.727196,11.930321192889451,4.967421916267078,0.00029741074564921865,0.04422781860731627,0.025007395,0.03962581,7204.073549196769,2647.17327554851,5759.720015235644,1030.9972730269735,0.13266681,0.14839451,0.22544134716628642,0.16893532991952812,drummer7/session1/12_funk_102_beat_4-4_9.76-12.76.png
drummer7,drummer7/session1,drummer7/session1/13,funk,funk,102,1,4-4,drummer7/session1/13_funk_102_beat_4-4.mid,drummer7/session1/13_funk_102_beat_4-4.wav,96.460736,validation,71.708,74.708,2,14.076789333333334,0.0622014743905748,1.7004696,2.917914,0.27299762,0.36488122,-14.039587,67.15756,12.734321504929925,5.989837893394356,-0.006948378436323461,0.050962328705345096,0.01888248,0.024456551,6050.347186283255,2677.3426766973257,4937.969665132128,956.4261523012883,0.09878519,0.13370328,0.263774554802841,0.14110255800149107,drummer7/session1/13_funk_102_beat_4-4_71.708-74.708.png
drummer7,drummer7/session1,drummer7/session1/14,jazz,jazz,100,1,4-4,drummer7/session1/14_jazz_100_beat_4-4.mid,drummer7/session1/14_jazz_100_beat_4-4.wav,58.94375,validation,53.513,56.513,4,5.823958333333334,0.2035839253525607,1.0634011,1.8055909,0.03201876,0.0884349,-28.624134,97.36323,13.769981373231793,5.948542605885037,-0.010456748902893845,0.04604987996371127,0.00230777,0.0063778283,6080.065776010876,2456.3491578575336,4558.505096491555,911.9562679416774,0.09667443,0.11634926,0.19535740520678974,0.11674741296529963,drummer7/session1/14_jazz_100_beat_4-4_53.513-56.513.png
drummer7,drummer7/session1,drummer7/session1/15,jazz,jazz,112,1,4-4,drummer7/session1/15_jazz_112_beat_4-4.mid,drummer7/session1/15_jazz_112_beat_4-4.wav,90.059104,train,66.024,69.024,5,10.009850666666669,0.1665572866458897,1.0373931,1.6374786,0.06301655,0.14422971,-15.522489,85.678925,15.137253726156601,6.389214627039947,-0.044353193480474076,0.13092453318737418,0.007328173,0.0125523675,4300.363616439977,2304.7512096165124,3919.0441762568685,1000.1280446268863,0.036507715,0.082402095,0.21939307465098284,0.10945151738445653,drummer7/session1/15_jazz_112_beat_4-4_66.024-69.024.png
drummer7,drummer7/session1,drummer7/session1/16,hiphop,hiphop,100,1,4-4,drummer7/session1/16_hiphop_100_beat_4-4.mid,drummer7/session1/16_hiphop_100_beat_4-4.wav,43.255,test,10.235,13.235,7,0.2091666666666674,0.4854930065888336,1.5794511,4.0495186,0.44164926,0.7414247,-15.584379,75.707985,11.80452179599334,4.655779068982862,-0.0006300936074962379,0.03280609731561638,0.030558495,0.050145913,8472.303350992122,4156.748446705549,5464.968840862641,1229.030550319681,0.18500009,0.15674147,0.11884645174663294,0.11244751334749768,drummer7/session1/16_hiphop_100_beat_4-4_10.235-13.235.png
drummer7,drummer7/session1,drummer7/session1/17,hiphop,hiphop,100,1,4-4,drummer7/session1/17_hiphop_100_beat_4-4.mid,drummer7/session1/17_hiphop_100_beat_4-4.wav,84.00125,train,65.312,68.312,10,4.000208333333333,0.3571375425960923,1.400783,2.627776,0.4957603,0.684319,-7.889285,63.601276,15.157127461987054,7.803197125167874,0.004995703657646642,0.06000167193300237,0.048371673,0.050165262,3924.7167291547776,2226.5648667454575,3543.919715125546,766.0396403098856,0.026549054,0.07747075,0.17580080557409608,0.0867240826718896,drummer7/session1/17_hiphop_100_beat_4-4_65.312-68.312.png
drummer7,drummer7/session1,drummer7/session1/18,hiphop,hiphop,100,1,4-4,drummer7/session1/18_hiphop_100_beat_4-4.mid,drummer7/session1/18_hiphop_100_beat_4-4.wav,21.65625,train,14.446,17.445999999999998,3,0.609375,0.4155844155844156,1.5263677,3.633758,0.45946595,0.63798445,-7.535039,64.249756,14.61351574041298,7.530064671311178,-0.019775246636255506,0.0764845825618902,0.041941036,0.039012797,3358.8626784647145,1619.3099140728707,3405.150620308277,743.6330866621823,0.010965225,0.011929708,0.18090663113311076,0.14114752839908298,drummer7/session1/18_hiphop_100_beat_4-4_14.446-17.445999999999998.png
drummer7,drummer7/session1,drummer7/session1/22,hiphop,hiphop,100,1,4-4,drummer7/session1/22_hiphop_100_beat_4-4.mid,drummer7/session1/22_hiphop_100_beat_4-4.wav,20.01375,train,11.414,14.414,3,0.3356250000000003,0.4496908375491849,1.4415686,3.2984993,0.40400413,0.70487946,-12.712924,68.8411,12.961072855700614,6.548548357600816,7.715475618418526e-05,0.0377632370865819,0.030481,0.043014653,6434.480277129411,3462.8481248551234,4892.9512986581585,1374.8178822604596,0.100949466,0.14227879,0.14811021064041,0.1278223390727713,drummer7/session1/22_hiphop_100_beat_4-4_11.414-14.414.png
drummer7,drummer7/session1,drummer7/session1/38,hiphop,hiphop,100,1,4-4,drummer7/session1/38_hiphop_100_beat_4-4.mid,drummer7/session1/38_hiphop_100_beat_4-4.wav,25.81125,train,11.874,14.874,4,0.3018749999999999,0.4649135551358419,1.4704041,4.000241,0.3103952,0.6105508,-17.53481,76.97268,12.72807438938666,5.976970989223878,0.0009401135133036345,0.032430625037672585,0.020542815,0.036128543,6716.384823966811,3618.9472640542253,4684.458184895593,1104.263624996456,0.121351115,0.13635702,0.11752992398030733,0.13061185260043606,drummer7/session1/38_hiphop_100_beat_4-4_11.874-14.874.png
drummer7,drummer7/session1,drummer7/session1/39,hiphop,hiphop,100,1,4-4,drummer7/session1/39_hiphop_100_beat_4-4.mid,drummer7/session1/39_hiphop_100_beat_4-4.wav,23.96625,train,19.743,22.743,3,0.9943749999999998,0.3755280863714599,1.4560995,3.2942371,0.36710483,0.7413271,-15.437502,79.07636,12.770413242289031,6.167927955263223,0.004439683527619351,0.04211274953880744,0.02450522,0.04610954,5426.45467246432,3809.7777796255036,4403.44928878727,1208.544718851106,0.09263465,0.14118895,0.15671150876121123,0.14573385754278684,drummer7/session1/39_hiphop_100_beat_4-4_19.743-22.743.png
drummer7,drummer7/session1,drummer7/session1/40,hiphop,hiphop,100,1,4-4,drummer7/session1/40_hiphop_100_beat_4-4.mid,drummer7/session1/40_hiphop_100_beat_4-4.wav,16.915,train,11.139,14.139,2,0.8191666666666664,0.3547147502216967,1.8539569,4.502905,0.07595318,0.13536295,-29.100952,93.65659,12.425464521222892,4.935400384385686,0.0027559563228260926,0.02512648371816919,0.005285658,0.00909818,9849.224561877585,2321.3333896374857,5277.717435454913,486.2764462189948,0.27093986,0.112999,0.12436197358083527,0.09883052523895264,drummer7/session1/40_hiphop_100_beat_4-4_11.139-14.139.png
drummer7,drummer7/session1,drummer7/session1/7,rock,rock,93,1,4-4,drummer7/session1/7_rock_93_beat_4-4.mid,drummer7/session1/7_rock_93_beat_4-4.wav,30.951599,train,4.689,7.689,1,4.158599833333334,0.0969255255600849,0.72493035,2.987328,0.09322625,0.32816434,-25.843422,101.70988,12.564958374043377,4.94964499971879,-0.002746696855335964,0.04258181409996387,0.006281296,0.019875688,9124.395289615324,2883.232842179513,6043.970752494673,605.5224578508054,0.17927918,0.1514385,0.0897228466922506,0.17528247057006455,drummer7/session1/7_rock_93_beat_4-4_4.689-7.689.png
drummer7,drummer7/session1,drummer7/session1/8,rock,rock,93,1,4-4,drummer7/session1/8_rock_93_beat_4-4.mid,drummer7/session1/8_rock_93_beat_4-4.wav,167.466322,train,117.418,120.418,1,26.911053666666664,0.0179140496081355,1.1929042,3.4232113,0.25486216,0.61266106,-18.560516,83.98432,12.16655783236243,4.942765087384876,-0.002630940128904133,0.03313867300242543,0.016786207,0.038492344,8916.871597935457,2201.616087881292,5760.158752129488,769.8092913457997,0.1589319,0.13117294,0.12881725430646748,0.15938173062834685,drummer7/session1/8_rock_93_beat_4-4_117.418-120.418.png
drummer7,drummer7/session1,drummer7/session1/9,rock,rock,93,1,4-4,drummer7/session1/9_rock_93_beat_4-4.mid,drummer7/session1/9_rock_93_beat_4-4.wav,99.973073,train,80.114,83.114,1,15.662178833333332,0.0300080802757758,1.4141508,3.1902516,0.28586593,0.47420698,-11.925234,69.61527,13.878485759344802,6.218159858469506,0.006068640089411777,0.04710879335138495,0.028083473,0.037128326,5548.625982769619,3555.0637114647625,4256.583920285557,1189.1090080512427,0.09483862,0.13075173,0.18545196543878573,0.14824895956077375,drummer7/session1/9_rock_93_beat_4-4_80.114-83.114.png
drummer7,drummer7/session2,drummer7/session2/1,rock,rock,120,1,4-4,drummer7/session2/1_rock_120_beat_4-4.mid,drummer7/session2/1_rock_120_beat_4-4.wav,64.185417,train,4.242,7.242,1,9.6975695,0.0467395888383805,1.4465451,4.249779,0.43774444,0.75646794,-17.502092,74.844154,12.065194840980496,4.9103983528514075,-0.00021327399640881878,0.034584068889311786,0.030054703,0.048198685,6787.2882331442215,4089.76966703397,5097.7792976043875,1204.606066505184,0.15852119,0.16274376,0.1335669899076087,0.17281418597028364,drummer7/session2/1_rock_120_beat_4-4_4.242-7.242.png
drummer7,drummer7/session2,drummer7/session2/100,pop,pop,142,1,4-4,drummer7/session2/100_pop_142_beat_4-4.mid,drummer7/session2/100_pop_142_beat_4-4.wav,27.497345,validation,3.042,6.042,4,0.5828908333333329,0.4364057693570052,1.2900659,2.7665455,0.41321853,0.93445724,-14.593859,66.804924,14.989318673209866,7.458431061953512,-0.0007513418019178956,0.04031292162346976,0.0335247,0.06274514,5242.331347713942,2723.5829650975297,3891.9199169686303,1011.9654410961185,0.057499763,0.10281337,0.17211236544830083,0.12767009339618715,drummer7/session2/100_pop_142_beat_4-4_3.042-6.042.png
drummer7,drummer7/session2,drummer7/session2/101,pop,pop,142,1,4-4,drummer7/session2/101_pop_142_beat_4-4.mid,drummer7/session2/101_pop_142_beat_4-4.wav,40.460367,train,22.219,25.219,6,0.7433945,0.4448798005218292,1.3695703,2.6668983,0.47228944,0.9137991,-11.39635,58.247696,14.048719209365126,6.43692701684273,0.0072646394732684355,0.05691115070178879,0.03553389,0.06458204,6407.674705464665,2471.8783030715376,4733.847205391334,831.8019700371293,0.10058815,0.121539265,0.21839640444602812,0.11167382514328142,drummer7/session2/101_pop_142_beat_4-4_22.219-25.219.png
